country_code,year,country_name,dengue_cases
VCT,2004,SAINT VINCENT AND THE GRENADINES,4.0
VCT,2005,SAINT VINCENT AND THE GRENADINES,8.0
VCT,2006,SAINT VINCENT AND THE GRENADINES,5.0
VCT,2007,SAINT VINCENT AND THE GRENADINES,2.0
VCT,2008,SAINT VINCENT AND THE GRENADINES,6.0
VCT,2009,SAINT VINCENT AND THE GRENADINES,10.0
VCT,2010,SAINT VINCENT AND THE GRENADINES,217.0
VCT,2011,SAINT VINCENT AND THE GRENADINES,47.0
VCT,2012,SAINT VINCENT AND THE GRENADINES,91.0
VCT,2013,SAINT VINCENT AND THE GRENADINES,127.0
VCT,2014,SAINT VINCENT AND THE GRENADINES,117.0
VCT,2015,SAINT VINCENT AND THE GRENADINES,13.0
VCT,2016,SAINT VINCENT AND THE GRENADINES,89.0
VCT,2017,SAINT VINCENT AND THE GRENADINES,3.0
VCT,2018,SAINT VINCENT AND THE GRENADINES,4.0
VCT,2019,SAINT VINCENT AND THE GRENADINES,11.0
VCT,2020,SAINT VINCENT AND THE GRENADINES,1603.0
VCT,2021,SAINT VINCENT AND THE GRENADINES,152.0
VCT,2022,SAINT VINCENT AND THE GRENADINES,25.0
VCT,2023,SAINT VINCENT AND THE GRENADINES,17.0
VCT,2024,SAINT VINCENT AND THE GRENADINES,971.0
VEN,2000,VENEZUELA,21039.0
VEN,2001,VENEZUELA,82620.0
VEN,2002,VENEZUELA,37507.0
VEN,2003,VENEZUELA,26771.0
VEN,2004,VENEZUELA,29777.0
VEN,2005,VENEZUELA,39517.0
VEN,2006,VENEZUELA,37384.0
VEN,2007,VENEZUELA,74185.0
VEN,2008,VENEZUELA,44399.0
VEN,2009,VENEZUELA,60720.0
VEN,2010,VENEZUELA,113764.0
VEN,2011,VENEZUELA,30135.0
VEN,2012,VENEZUELA,49502.0
VEN,2013,VENEZUELA,63726.0
VEN,2014,VENEZUELA,87529.0
VEN,2015,VENEZUELA,54152.0
VEN,2016,VENEZUELA,29268.0
VEN,2017,VENEZUELA,8688.0
VEN,2018,VENEZUELA,19226.0
VEN,2019,VENEZUELA,16015.0
VEN,2020,VENEZUELA,6721.0
VEN,2021,VENEZUELA,5926.0
VEN,2022,VENEZUELA,11409.0
VEN,2023,VENEZUELA,4809.0
VGB,2000,VIRGIN ISLANDS (UK),3.0
VGB,2001,VIRGIN ISLANDS (UK),23.0
VGB,2007,VIRGIN ISLANDS (UK),6.0
VGB,2008,VIRGIN ISLANDS (UK),15.0
VGB,2009,VIRGIN ISLANDS (UK),65.0
VGB,2010,VIRGIN ISLANDS (UK),9.0
VGB,2011,VIRGIN ISLANDS (UK),939.0
VGB,2012,VIRGIN ISLANDS (UK),12.0
VGB,2013,VIRGIN ISLANDS (UK),223.0
VGB,2014,VIRGIN ISLANDS (UK),239.0
VGB,2015,VIRGIN ISLANDS (UK),103.0
VGB,2016,VIRGIN ISLANDS (UK),100.0
VGB,2017,VIRGIN ISLANDS (UK),67.0
VGB,2018,VIRGIN ISLANDS (UK),60.0
VGB,2019,VIRGIN ISLANDS (UK),79.0
VGB,2020,VIRGIN ISLANDS (UK),44.0
VGB,2021,VIRGIN ISLANDS (UK),14.0
VGB,2022,VIRGIN ISLANDS (UK),27.0
VGB,2023,VIRGIN ISLANDS (UK),7.0
VGB,2024,VIRGIN ISLANDS (UK),139.0
VIR,2007,VIRGIN ISLANDS (US),73.0
VIR,2012,VIRGIN ISLANDS (US),4.0
VIR,2014,VIRGIN ISLANDS (US),19.0
VIR,2015,VIRGIN ISLANDS (US),3.0
VIR,2016,VIRGIN ISLANDS (US),11.0
VIR,2017,VIRGIN ISLANDS (US),1.0
VIR,2024,VIRGIN ISLANDS (US),185.0
VNM,2000,VIET NAM,25269.0
VNM,2001,VIET NAM,42878.0
VNM,2002,VIET NAM,31760.0
VNM,2003,VIET NAM,49751.0
VNM,2004,VIET NAM,78692.0
VNM,2005,VIET NAM,57080.0
VNM,2006,VIET NAM,68792.0
VNM,2007,VIET NAM,104553.0
VNM,2008,VIET NAM,96451.0
VNM,2009,VIET NAM,105370.0
VNM,2010,VIET NAM,128831.0
VNM,2011,VIET NAM,40998.0
VNM,2012,VIET NAM,82838.0
VNM,2013,VIET NAM,66322.0
VNM,2014,VIET NAM,31848.0
VNM,2015,VIET NAM,97484.0
VNM,2016,VIET NAM,109649.0
VNM,2017,VIET NAM,172232.0
VNM,2018,VIET NAM,131447.0
VNM,2019,VIET NAM,320702.0
VNM,2020,VIET NAM,137470.0
VNM,2021,VIET NAM,68268.0
VNM,2022,VIET NAM,367729.0
VNM,2023,VIET NAM,139048.0
VNM,2024,VIET NAM,108433.0
VNM,2025,VIET NAM,17126.0
VUT,2001,VANUATU,20.0
VUT,2002,VANUATU,15.0
VUT,2003,VANUATU,122.0
VUT,2004,VANUATU,26.0
VUT,2005,VANUATU,2.0
VUT,2006,VANUATU,168.0
VUT,2007,VANUATU,82.0
VUT,2008,VANUATU,96.0
VUT,2009,VANUATU,45.0
VUT,2010,VANUATU,105.0
VUT,2011,VANUATU,33.0
VUT,2017,VANUATU,276.0
VUT,2018,VANUATU,147.0
VUT,2019,VANUATU,53.0
VUT,2020,VANUATU,16.0
VUT,2021,VANUATU,44.0
VUT,2022,VANUATU,2382.0
VUT,2023,VANUATU,37.0
VUT,2024,VANUATU,138.0
WLF,2003,WALLIS AND FUTUNA,2447.0
WLF,2004,WALLIS AND FUTUNA,41.0
WLF,2009,WALLIS AND FUTUNA,13.0
WLF,2013,WALLIS AND FUTUNA,94.0
WLF,2017,WALLIS AND FUTUNA,222.0
WLF,2018,WALLIS AND FUTUNA,202.0
WLF,2019,WALLIS AND FUTUNA,45.0
WLF,2020,WALLIS AND FUTUNA,143.0
WLF,2021,WALLIS AND FUTUNA,90.0
WLF,2022,WALLIS AND FUTUNA,1297.0
WLF,2023,WALLIS AND FUTUNA,33.0
WLF,2024,WALLIS AND FUTUNA,78.0
WSM,2000,SAMOA,200.0
WSM,2001,SAMOA,163.0
WSM,2002,SAMOA,2.0
WSM,2004,SAMOA,1.0
WSM,2005,SAMOA,2.0
WSM,2006,SAMOA,29.0
WSM,2007,SAMOA,23.0
WSM,2008,SAMOA,677.0
WSM,2017,SAMOA,2724.0
WSM,2018,SAMOA,193.0
WSM,2019,SAMOA,202.0
WSM,2020,SAMOA,3.0
WSM,2021,SAMOA,15.0
WSM,2022,SAMOA,14287.0
WSM,2023,SAMOA,56.0
WSM,2024,SAMOA,473.0
YEM,2015,YEMEN,6777.0
YEM,2016,YEMEN,27724.0
YEM,2017,YEMEN,212.0
YEM,2018,YEMEN,28255.0
YEM,2019,YEMEN,81600.0
YEM,2020,YEMEN,62028.0
YEM,2021,YEMEN,7324.0
YEM,2022,YEMEN,24545.0
YEM,2023,YEMEN,21302.0
YEM,2024,YEMEN,4017.0
